"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ge_legumes_no11_du_01-07-20_cle497eed.html"	"11592"	"html"	"ri Carotte 2 Stade ("	"BBCH"	"BBCH"	""	") 40% taille finale"	"7398-7402"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_maraichage_no20_du_23_Octobre_2020_cle81e1d1.html"	"4485"	"html"	"Août 1 (Brioso) R3 ("	"BBCH 89"	"BBCH @card@"	""	") Février 1 (divers)"	"1309-1316"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_grandes_cultures_n27_18052017_cle88cbb1-1.html"	"2948"	"html"	"Aquitaine (stadeG5,"	"BBCH85"	"BBCH85"	""	":grains colorés). Le"	"2162-2168"	"type=?BBCH?, form=BBCH85"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_grandes_cultures_n27_18052017_cle88cbb1-1.html"	"2948"	"html"	"tade fin floraison ("	"BBCH69"	"BBCH69"	""	"). Des parcelles (no"	"3457-3463"	"type=?BBCH?, form=BBCH69"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_grandes_cultures_n27_18052017_cle88cbb1-1.html"	"2948"	"html"	"rd'hui au stade H1 ("	"BBCH61"	"BBCH61"	""	": les capsules jaun"	"5835-5841"	"type=?BBCH?, form=BBCH61"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_grandes_cultures_n27_18052017_cle88cbb1-1.html"	"2948"	"html"	"nsemble au stadeB2 ("	"BBCH12"	"BBCH12"	""	": apparition de la"	"7115-7121"	"type=?BBCH?, form=BBCH12"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_grandes_cultures_n27_18052017_cle88cbb1-1.html"	"2948"	"html"	"environ 4cm) et B4 ("	"BBCH14"	"BBCH14"	""	": apparition de la"	"7199-7205"	"type=?BBCH?, form=BBCH14"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"oso) R29 ("	"BBCH 89"	"BBCH @card@"	""	") Novembre"	"1483-1490"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"ano) R14 ("	"BBCH 89"	"BBCH @card@"	""	") Décembre"	"1555-1562"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"onne) R6 ("	"BBCH 89"	"BBCH @card@"	""	") Février"	"1620-1627"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"lina) R3 ("	"BBCH 89"	"BBCH @card@"	""	") Mars"	"1706-1713"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"y) R1-R2 ("	"BBCH 89"	"BBCH @card@"	""	") Avril"	"1786-1793"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"vers) F6 ("	"BBCH 61-62"	"BBCH @card@"	""	") Synthèse de pr"	"1860-1870"	"type=BBCH-DD, canonical-form=BBCH 61-62, form=BBCH 61-62"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"Récolte ("	"BBCH 89"	"BBCH @card@"	""	") Avril"	"21416-21423"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_maraichage_no11_du_05_Juin_2020_cle012212.html"	"11245"	"html"	"Récolte ("	"BBCH 89"	"BBCH @card@"	""	") Synthèse de pr"	"21472-21479"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	"lles "" (stade 16 ou"	"BBCH 56"	"BBCH @card@"	""	") dans les secteurs"	"1203-1210"	"type=BBCH-DD, canonical-form=BBCH 56, form=BBCH 56"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	""" (stade I ou 23 ou"	"BBCH 65"	"BBCH @card@"	""	") pour les cépages e"	"1304-1311"	"type=BBCH-DD, canonical-form=BBCH 65, form=BBCH 65"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	"s "" (stade H, 17 ou"	"BBCH 57"	"BBCH @card@"	""	") à "" tout début de"	"1461-1468"	"type=BBCH-DD, canonical-form=BBCH 57, form=BBCH 57"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	"raux "" (stade 19 ou"	"BBCH 61"	"BBCH @card@"	""	"). Floraison(stade I"	"1554-1561"	"type=BBCH-DD, canonical-form=BBCH 61, form=BBCH 61"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	"on(stade I ou 23 ou"	"BBCH 65"	"BBCH @card@"	""	") MILDIOU Vignoble r"	"1591-1598"	"type=BBCH-DD, canonical-form=BBCH 65, form=BBCH 65"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	""" (stade H ou 17 ou"	"BBCH 57"	"BBCH @card@"	""	") dans le Minervois,"	"9084-9091"	"type=BBCH-DD, canonical-form=BBCH 57, form=BBCH 57"
"/Users/belka/Documents/GitHub/termExtraction/resources/corpus/Corpus-v-12-04-21/test/CorpusAlea.html/bsv_viticulture_no10_du_23_mai_2018_cle0c892f.html"	"3874"	"html"	"raux "" (stade 19 ou"	"BBCH 61"	"BBCH @card@"	""	") dans la Basse Vall"	"9371-9378"	"type=BBCH-DD, canonical-form=BBCH 61, form=BBCH 61"
